created_at,id,text,user,source,hashtags
Sat Mar 03 23:30:21 +0000 2018,970078956320849920,This one simple gesture could change your life https://t.co/xYTQbrycVw #EmbracingMyself #Blog #Blogger… https://t.co/5pAesJe1Sa,LauriDMeizler,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['EmbracingMyself', 'Blog', 'Blogger']"
Sat Mar 03 23:05:08 +0000 2018,970072611924430849,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",JessicaFoXX_NYC,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 22:54:07 +0000 2018,970069839560790016,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Armando_Ribeiro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 22:49:03 +0000 2018,970068564874006528,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,misselegance9,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 22:44:23 +0000 2018,970067391555174400,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",macpherson690,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 22:42:12 +0000 2018,970066842353102848,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",LCoytinho,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 22:37:24 +0000 2018,970065633814736903,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,LetsMontessori,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
Sat Mar 03 22:17:10 +0000 2018,970060541145309189,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",MaraMaia08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 22:03:09 +0000 2018,970057014733950976,"When we are our authentic selves, we can inspire others and bring out the best in them so that their true colors sh… https://t.co/2Tb7JuSfhw",BethFratesMD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[]
Sat Mar 03 21:54:11 +0000 2018,970054757187444736,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,ThePinataTheory,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 21:12:58 +0000 2018,970044382853378049,"RT @havingtime: May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHyp…",breathemakedo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 21:10:24 +0000 2018,970043738377609217,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",joey34103,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 21:06:57 +0000 2018,970042869900771330,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,etfowler,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 21:03:46 +0000 2018,970042067706634241,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",LondonNetworker,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 20:59:10 +0000 2018,970040912863690752,"RT @havingtime: May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHyp…",jirwinsmiles,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 20:40:50 +0000 2018,970036296587644929,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,MidMontessori,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
Sat Mar 03 20:33:47 +0000 2018,970034523818872835,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,MaggiePennBooks,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 20:33:10 +0000 2018,970034368856064001,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Ambreen27kkhan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 20:25:37 +0000 2018,970032466886045696,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",jknovelist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 20:10:44 +0000 2018,970028724937789442,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Maggie60745049,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 20:04:44 +0000 2018,970027212119379968,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",simply_practice,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 19:47:06 +0000 2018,970022775967666177,"RT @havingtime: May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHyp…",josiwilliamson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 19:42:38 +0000 2018,970021653467017216,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,LadyMhere4u,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 19:42:29 +0000 2018,970021614573293568,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,UnheardPrincess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 19:40:02 +0000 2018,970020996450308096,Be open minded when you meet people. Stay compassionate with those you love. Hardships might exist and weigh heavil… https://t.co/nQpyY0iy5X,BethFratesMD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[]
Sat Mar 03 19:30:14 +0000 2018,970018529343889413,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",silverclouds_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 19:25:03 +0000 2018,970017227570368519,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",Ziko_3D,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 19:24:35 +0000 2018,970017109337165826,"RT @havingtime: May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHyp…",Calmmanmagazine,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 19:21:00 +0000 2018,970016208258035712,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",BiceOp,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 19:17:00 +0000 2018,970015200635162624,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",ZiQuot,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 19:16:30 +0000 2018,970015072813711361,Some #lovingkindness #meditation  https://t.co/Zz3wk7rKZN,AdamCMannering,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['lovingkindness', 'meditation']"
Sat Mar 03 19:01:29 +0000 2018,970011295725621248,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Didi_fryslan_us,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 18:43:14 +0000 2018,970006702975156224,"“Father, my inner self thirsts for you.  As the deer longs for water, I long for more of you. Your loving kindness… https://t.co/wAx01RIMeV",amandacarroll3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[]
Sat Mar 03 18:41:50 +0000 2018,970006351949783040,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,Amazeall,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 18:36:46 +0000 2018,970005074968801281,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",merlinswigart,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 18:33:58 +0000 2018,970004372292816897,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",kayfab1an,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 18:30:21 +0000 2018,970003459117408257,"The need to ""Lean In"" revisited in a powerful way to change your life https://t.co/annkwW4LaZ #LeanIn… https://t.co/hgvRAxN3lh",LauriDMeizler,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>",['LeanIn']
Sat Mar 03 18:13:27 +0000 2018,969999207523323905,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",SE_Welfonder,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 18:09:50 +0000 2018,969998298328256512,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Akishorekhanna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 18:09:24 +0000 2018,969998188445913088,RT @MPGAnnapolis: Out of the mouths of bots. Good to be found everywhere if we look. Cultivate friends of #lovingkindness #Peace #Harmony #…,livehealingly,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","['lovingkindness', 'Peace', 'Harmony']"
Sat Mar 03 18:08:01 +0000 2018,969997841505583105,Out of the mouths of bots. Good to be found everywhere if we look. Cultivate friends of #lovingkindness #Peace… https://t.co/0TtLy5iOdl,MPGAnnapolis,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['lovingkindness', 'Peace']"
Sat Mar 03 18:07:48 +0000 2018,969997786493186049,"RT @havingtime: May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHyp…",Derektafi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 18:00:24 +0000 2018,969995921940389888,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,lanalynneauthor,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 17:52:13 +0000 2018,969993865422917633,"May you be #well.
May you be #happy.
May you be #free from suffering.

#lovingkindness #mindfulness 😌 https://t.co/n9AsIHypaJ",havingtime,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['well', 'happy', 'free', 'lovingkindness', 'mindfulness']"
Sat Mar 03 17:44:09 +0000 2018,969991832129163269,RT @BethFratesMD: If you have the power to make someone's life .. #Kindnessmatters #Mindfulness #Healing #hope #LovingKindness #Kindness #K…,PikUpDaStarfish,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","['Kindnessmatters', 'Mindfulness', 'Healing', 'hope', 'LovingKindness', 'Kindness']"
Sat Mar 03 17:44:04 +0000 2018,969991813573545984,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,CoachJamieJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 17:31:26 +0000 2018,969988634274185216,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,ymghealthy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 17:30:22 +0000 2018,969988365897650177,The most effective way to speak to anyone! https://t.co/XiHttD93Ok #EmbracingMyself #Blog #LifestyleBlog #Gratitude… https://t.co/0G6EsMPpW7,LauriDMeizler,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['EmbracingMyself', 'Blog', 'LifestyleBlog', 'Gratitude']"
Sat Mar 03 17:19:43 +0000 2018,969985684223287296,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",Jane0Doe1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 17:05:07 +0000 2018,969982012533694465,"Practice mindfulness and compassion in daily life, for yourself and for others. #LovingKindness https://t.co/bkm49AQjPl",JuliePotiker,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['LovingKindness']
Sat Mar 03 16:48:24 +0000 2018,969977806150041600,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,smaga_alb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 16:36:16 +0000 2018,969974749270069248,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",ClaudiaAlvaran2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 16:32:53 +0000 2018,969973900540080128,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Lou16407825,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 16:17:28 +0000 2018,969970019160461312,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,SaraJaneOMF,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
Sat Mar 03 16:12:33 +0000 2018,969968781517828096,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",pametheridge5,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 15:51:59 +0000 2018,969963607097298944,RT @ElysiumFields10: Let the #Light in with the wise words of #ThichNhatHanh 🕯#LovingKindness #Compassion #Joy 🧡 #Mindfulness is the way to…,livehealingly,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","['Light', 'ThichNhatHanh', 'LovingKindness', 'Compassion', 'Joy', 'Mindfulness']"
Sat Mar 03 15:47:52 +0000 2018,969962572261699584,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,larryberyar551,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 15:43:03 +0000 2018,969961357389987840,Let the #Light in with the wise words of #ThichNhatHanh 🕯#LovingKindness #Compassion #Joy 🧡 #Mindfulness is the way… https://t.co/2CdcXYjqw7,ElysiumFields10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['Light', 'ThichNhatHanh', 'LovingKindness', 'Compassion', 'Joy', 'Mindfulness']"
Sat Mar 03 15:16:49 +0000 2018,969954756121653249,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",cureworks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 15:13:16 +0000 2018,969953861925572610,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,TheSpiritOf_,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
Sat Mar 03 15:10:05 +0000 2018,969953060079497216,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,M_FBeaulieu,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 15:08:54 +0000 2018,969952763751944192,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,georgiedrewco,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 15:08:05 +0000 2018,969952560382541824,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,DawnRoseTurner,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 15:01:01 +0000 2018,969950778474618881,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,PorcelliSuzanne,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 14:38:48 +0000 2018,969945189774012417,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",Dibordz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 14:30:58 +0000 2018,969943217461370881,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,trifectapublish,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
Sat Mar 03 14:30:30 +0000 2018,969943101023440897,The Secret Ingredient to a True #Friendship https://t.co/RfybStQhAd #EmbracingMyself #Blog #LifestyleBlogger… https://t.co/7w5GfoKo11,LauriDMeizler,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['Friendship', 'EmbracingMyself', 'Blog', 'LifestyleBlogger']"
Sat Mar 03 14:26:42 +0000 2018,969942146051657728,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",AleRuv14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 14:22:25 +0000 2018,969941067247177729,@BethFratesMD #LovingKindness  ...,chefchuck1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",['LovingKindness']
Sat Mar 03 14:13:35 +0000 2018,969938843368501248,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,trifectapublish,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 14:08:41 +0000 2018,969937610201280514,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",HeartSurvivor07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 14:07:32 +0000 2018,969937322455306240,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",ChungHiep,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 14:04:30 +0000 2018,969936559385477120,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,GregBJenkins,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 14:02:21 +0000 2018,969936016080588800,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,wylietroy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 14:00:11 +0000 2018,969935471173427200,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,EncouragedOne,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 13:50:51 +0000 2018,969933121939476482,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,Mommyshere16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 13:46:55 +0000 2018,969932132633243648,"RT @BethFratesMD: Like sunshine to the flower, speak so that people open up and listen so that they can blossom. 
#LovingKindness #Kindness…",SamJonesFeaser,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['LovingKindness', 'Kindness']"
Sat Mar 03 13:44:21 +0000 2018,969931485741543425,"@KarenUnrue I, you, &amp; them are unified in our humaneness. Some get diagnosed, some go within to find our own diagno… https://t.co/jMt4mnDh3J",GeetamKhaond,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[]
Sat Mar 03 13:34:59 +0000 2018,969929129691897856,"RT @BethFratesMD: Kindness is key.

#FridayFeeling #Kindness #LovingKindness #KindnessMatters #Compassion #Empathy https://t.co/jmzGpwBAvT",myfatherseyes2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['FridayFeeling', 'Kindness', 'LovingKindness', 'KindnessMatters', 'Compassion', 'Empathy']"
Sat Mar 03 13:21:00 +0000 2018,969925608678412290,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,elam_kumar,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 13:20:17 +0000 2018,969925430802288642,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,LamDeBrot,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 13:03:56 +0000 2018,969921315611336705,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,d_h_lester,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 13:00:28 +0000 2018,969920440998211584,RT @BethFratesMD: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassio…,KarenMarieHart,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness']"
Sat Mar 03 12:52:32 +0000 2018,969918444593405953,RT @KuttAndrew: How you talk to yourself actually has an impact on how you talk to others. #selftalk #LovingKindness #Kindness #Compassion…,WilliamBurr52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['selftalk', 'LovingKindness', 'Kindness', 'Compassion']"
